,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,hardship_flag,disbursement_method,debt_settlement_flag,label
616,7500,5325,5039.154678645225,60,7.51,106.73,5.0,26.0,11.0,1,99504.0,0,5.0,0.0,8.68,0.0,4.0,12.0,0.0,23722,53.1,45.0,0.0,0.0,6403.6200018317,6012.97,5325.0,1078.62,0.0,0.0,0.0,112.45,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
617,10000,6125,6100.0,36,6.54,187.84,5.0,26.0,5.0,1,110000.0,0,5.0,0.0,15.7,0.0,0.0,11.0,0.0,11419,32.8,20.0,0.0,0.0,6394.7445958632,6368.64,6125.0,269.74,0.0,0.0,0.0,4896.78,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
618,5000,5000,5000.0,36,10.07,161.51,4.0,23.0,5.0,0,29000.0,0,4.0,2.0,8.73,0.0,2.0,5.0,1.0,7833,54.0,7.0,3887.2,3887.2,1448.0,1448.0,1112.8,335.2,0.0,0.0,0.0,161.51,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,1,0,1
619,35000,35000,34975.0,60,24.5,1017.07,0.0,2.0,11.0,1,150000.0,1,3.0,2.0,26.14,9.0,0.0,20.0,0.0,32925,83.5,39.0,0.0,0.0,28171.59,28151.5,7829.58,14533.99,50.85,5757.17,1036.2905999952,1017.07,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
620,2200,2200,2200.0,36,11.99,73.07,4.0,20.0,0.0,0,45000.0,0,4.0,0.0,28.77,0.0,0.0,20.0,0.0,6855,21.5,35.0,1318.37,1318.37,1168.85,1168.85,881.63,287.22,0.0,0.0,0.0,73.07,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1
621,24000,24000,24000.0,36,12.79,806.23,3.0,19.0,6.0,1,90000.0,0,4.0,0.0,3.33,0.0,1.0,10.0,0.0,9912,35.7,17.0,5410.48,5410.48,23363.22,23363.22,18589.52,4773.7,0.0,0.0,0.0,806.23,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
622,12000,7350,6736.471430782043,36,6.54,225.41,5.0,26.0,3.0,1,78000.0,1,5.0,0.0,20.29,0.0,0.0,14.0,0.0,72016,82.3,30.0,0.0,0.0,8114.755136488199,7378.74,7350.0,764.76,0.0,0.0,0.0,243.58,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
623,25000,15400,14429.07397624656,60,16.82,381.25,1.0,8.0,2.0,1,90000.0,1,5.0,3.0,2.49,0.0,1.0,9.0,1.0,7288,47.0,17.0,0.0,0.0,21221.5644086071,19184.07,15399.99,5821.58,0.0,0.0,0.0,8656.75,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
624,23200,15025,14749.734953695724,60,10.99,326.61,4.0,22.0,11.0,0,140000.0,1,5.0,2.0,19.75,0.0,0.0,8.0,0.0,97885,66.6,18.0,0.0,0.0,19326.939989679096,18961.9,15025.0,4301.94,0.0,0.0,0.0,4644.76,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
625,7500,6525,175.0,36,11.91,216.45,3.0,17.0,2.0,0,50750.54,1,5.0,2.496101364522417,20.69,0.0,0.0,13.0,0.0,16881,50.7,23.0,0.0,0.0,7000.0832923912,187.74,6525.0,475.08,0.0,0.0,0.0,5485.07,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
626,8000,8000,8000.0,36,14.65,275.96,3.0,15.0,11.0,1,71000.0,1,5.0,13.0,32.66,1.0,0.0,7.0,0.0,11921,58.7,29.0,0.0,0.0,8834.18,8834.18,8000.0,834.18,0.0,0.0,0.0,6639.52,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
627,8000,8000,8000.0,36,7.59,249.19,5.0,27.0,11.0,1,40000.0,0,5.0,2.0,18.75,1.0,0.0,16.0,0.0,7595,30.6,44.0,0.0,0.0,8878.679084304,8878.68,8000.0,878.68,0.0,0.0,0.0,2901.49,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
628,3000,3000,3000.0,36,13.56,101.9,3.0,19.0,11.0,1,39500.0,2,4.0,2.0,16.04,0.0,1.0,10.0,1.0,7681,57.3,22.0,2580.3,2580.3,609.14,609.14,419.7,189.44,0.0,0.0,0.0,101.9,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
629,8000,4875,4875.0,36,6.17,148.69,5.0,27.0,1.0,0,35000.0,2,5.0,0.0,7.2,0.0,2.0,6.0,0.0,6610,52.9,21.0,0.0,0.0,5352.9792866163,5352.98,4875.0,477.98,0.0,0.0,0.0,153.35,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
630,35000,22100,22075.0,60,19.03,573.66,1.0,8.0,8.0,2,70000.0,1,3.0,0.0,18.84,0.0,0.0,5.0,0.0,33377,71.8,16.0,0.0,0.0,17478.27,17458.71,7755.36,7682.91,0.0,2040.0,20.3631000016,600.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
631,6000,6000,6000.0,36,13.99,205.04,3.0,17.0,11.0,0,20000.0,2,4.0,13.0,11.46,0.0,0.0,5.0,2.0,3799,62.3,7.0,1924.7,1924.7,5321.71,5321.71,4075.3,1246.41,0.0,0.0,0.0,205.04,0.0,1,0,0.0,0.0,0.0,2.0,0.0,0,0,0,1
632,7000,7000,7000.0,36,20.31,261.26,2.0,10.0,11.0,0,114100.0,2,5.0,12.0,8.42,0.0,0.0,8.0,1.0,18202,73.7,8.0,0.0,0.0,9404.9714414851,9404.97,7000.0,2404.97,0.0,0.0,0.0,260.87,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
633,17500,16800,16775.0,60,22.74,471.1,3.2075936883629192,17.74161735700197,6.0,1,95000.0,1,3.0,0.0,24.78,0.0,1.0,12.0,0.0,23722,76.3,23.0,0.0,0.0,4711.0,4703.99,1662.3,3042.6,0.0,6.1,0.0,471.1,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
634,15000,15000,15000.0,36,14.49,516.25,3.0,16.0,0.0,0,85000.0,2,5.0,0.0,16.83,4.0,0.0,21.0,0.0,7928,35.7,49.0,0.0,0.0,16317.75,16317.75,15000.0,1317.75,0.0,0.0,0.0,13220.25,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
635,17050,17050,17050.0,36,14.33,585.47,3.0,19.0,6.0,0,47000.0,0,5.0,0.0,27.09,0.0,0.0,17.0,0.0,14784,79.1,30.0,0.0,0.0,21076.699342405802,21076.7,17050.0,4026.7,0.0,0.0,0.0,585.24,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
636,8000,6200,6075.0,36,6.54,190.14,5.0,26.0,2.0,0,113300.0,1,3.0,8.0,12.75,0.0,0.0,20.0,0.0,11256,57.7,45.0,0.0,0.0,6347.91,6219.73,5635.15,638.54,0.0,74.22,0.7328999959999999,31.35,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
637,21000,8050,8025.0,60,17.58,202.59,2.0,11.0,6.0,0,42000.0,1,3.0,0.0,18.26,0.0,0.0,11.0,0.0,13159,55.1,17.0,0.0,0.0,9926.91,9896.2,5987.93,3902.48,0.0,36.5,6.5699999983,202.59,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
638,14400,11200,11200.0,60,11.49,246.27,4.0,21.0,3.0,0,45000.0,2,3.0,2.0,16.69,0.0,0.0,8.0,0.0,11530,45.4,23.0,0.0,0.0,10221.5,10221.5,6487.65,3062.51,15.0,656.34,118.14119999729999,738.35,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
639,35000,35000,35000.0,60,16.2,854.86,3.0,16.0,2.0,2,140000.0,1,5.0,0.0,15.57,0.0,0.0,16.0,0.0,29107,53.8,43.0,0.0,0.0,41719.729997984505,41719.73,35000.0,6719.73,0.0,0.0,0.0,29751.69,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
640,24000,14450,14012.71242465594,36,6.17,440.72,5.0,27.0,11.0,1,112548.0,2,5.0,1.0,5.58,0.0,2.0,10.0,0.0,7889,24.4,26.0,0.0,0.0,15866.2974080902,15347.12,14450.0,1416.3,0.0,0.0,0.0,451.51,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
641,18000,18000,18000.0,60,14.3,421.64,3.0,19.0,6.0,1,47000.0,2,5.0,0.0,17.49,0.0,2.0,15.0,0.0,19516,42.5,29.0,0.0,0.0,25224.1372848533,25224.14,18000.0,7224.14,0.0,0.0,0.0,2870.86,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
642,16000,16000,16000.0,36,13.99,546.77,3.0,16.0,11.0,1,227000.0,2,5.0,2.0,28.28,0.0,0.0,21.0,0.0,289142,79.5,43.0,0.0,0.0,19529.8765195514,19529.88,16000.0,3529.88,0.0,0.0,0.0,4232.76,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
643,18000,10875,10634.799968469211,60,6.17,211.11,5.0,27.0,8.0,1,180415.44,2,5.0,0.0,2.71,0.0,1.0,8.0,0.0,36833,38.5,35.0,0.0,0.0,12486.8576319643,12170.04,10875.0,1611.86,0.0,0.0,0.0,3842.74,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
644,19200,19200,18925.0,36,10.47,623.78,4.0,23.0,11.0,1,52800.0,2,4.0,13.0,25.25,0.0,0.0,11.0,1.0,15584,74.2,20.0,16402.03,16167.1,3720.34,3667.05,2797.97,922.37,0.0,0.0,0.0,623.78,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1
645,11000,8025,8025.0,36,6.54,246.11,5.0,26.0,3.0,1,42000.0,2,5.0,6.0,3.74,0.0,0.0,4.0,0.0,4168,21.9,9.0,0.0,0.0,8823.756755538301,8823.76,8025.0,798.76,0.0,0.0,0.0,1960.55,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
646,23000,21375,20601.933518835653,36,11.86,708.53,4.0,20.0,3.0,1,57360.0,1,5.0,5.0,5.65,0.0,0.0,9.0,0.0,110,0.3,33.0,0.0,0.0,25509.2891875038,24564.8,21375.0,4134.29,0.0,0.0,0.0,784.55,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
647,16500,16500,16500.0,60,16.14,402.48,3.0,16.0,11.0,1,70000.0,2,4.0,0.0,9.57,0.0,0.0,12.0,1.0,2471,17.5,16.0,16136.46,16136.46,790.16,790.16,363.54,426.62,0.0,0.0,0.0,402.48,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
648,3500,2750,459.779240044784,36,11.66,90.9,3.0,17.0,1.0,0,35000.0,0,2.0,13.0,10.15,0.0,1.0,4.0,0.0,2315,77.2,6.0,0.0,0.0,3272.1176046128003,519.14,2750.0,522.12,0.0,0.0,0.0,91.24,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
649,15000,9300,8476.90080409948,60,7.88,188.04,5.0,25.0,8.0,1,78000.0,0,5.0,0.0,13.68,0.0,1.0,11.0,0.0,7500,16.4,34.0,0.0,0.0,11282.169994644299,10125.09,9300.0,1982.17,0.0,0.0,0.0,202.57,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
650,6000,6000,6000.0,36,11.49,197.83,4.0,20.0,9.0,0,38000.0,1,3.0,2.0,32.38,0.0,0.0,9.0,0.0,15355,99.1,15.0,0.0,0.0,1574.98,1574.98,1161.41,413.57,0.0,0.0,0.0,197.83,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
651,34500,34500,34500.0,60,15.31,826.38,3.0,15.0,8.0,1,75000.0,2,5.0,0.0,21.66,0.0,1.0,17.0,0.0,24781,60.7,32.0,0.0,0.0,43640.2236517664,43640.22,34500.0,9140.22,0.0,0.0,0.0,24692.17,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
652,5325,5325,5325.0,36,17.86,192.14,2.0,10.0,2.0,0,400000.0,2,5.0,0.0,6.4,4.0,1.0,7.0,0.0,3874,11.9,25.0,0.0,0.0,6903.989955219599,6903.99,5325.0,1578.99,0.0,0.0,0.0,568.65,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0,0,0,1
653,15000,15000,15000.0,60,14.47,352.69,3.0,18.0,3.0,0,40100.0,0,4.0,0.0,16.97,0.0,0.0,8.0,0.0,13334,72.9,17.0,14119.95,14119.95,1769.48,1769.48,880.05,889.43,0.0,0.0,0.0,352.69,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
654,6000,6000,6000.0,36,9.43,192.01,4.0,24.0,11.0,2,49429.68,1,4.0,13.0,31.76,0.0,0.0,11.0,0.0,20995,61.6,34.0,4342.43,4342.43,2105.82,2105.82,1657.57,448.25,0.0,0.0,0.0,192.01,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
655,24000,15450,14048.83,60,16.32,378.35,2.0,10.0,1.0,0,50000.0,2,5.0,0.0,13.3,0.0,0.0,12.0,0.0,11029,63.3,15.0,0.0,0.0,17159.302128518702,15549.07,15450.0,1709.3,0.0,0.0,0.0,12957.03,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
656,11200,8300,8300.0,60,10.62,178.9,4.0,22.0,3.0,0,60000.0,0,5.0,7.0,9.04,0.0,1.0,17.0,0.0,1472,11.3,31.0,0.0,0.0,9738.072623967,9738.07,8300.0,1438.07,0.0,0.0,0.0,5820.04,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
657,12000,12000,12000.0,36,8.46,378.59,5.0,25.0,4.0,0,26000.0,2,4.0,0.0,10.39,0.0,1.0,7.0,0.0,1186,11.9,7.0,10204.68,10204.68,2265.9,2265.9,1795.32,470.58,0.0,0.0,0.0,378.59,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
658,25600,25600,25600.0,60,8.18,521.29,4.0,24.0,11.0,1,89000.0,1,1.0,0.0,19.19,0.0,0.0,13.0,0.0,20292,60.6,29.0,8348.57,8348.57,22469.76,22469.76,17251.43,5218.33,0.0,0.0,0.0,521.29,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
659,12000,12000,12000.0,36,14.08,410.6,3.0,17.0,3.0,0,40000.0,0,3.0,5.0,84.79,1.0,1.0,18.0,0.0,33918,55.8,39.0,0.0,0.0,4232.22,4232.22,1956.39,908.42,0.0,1367.41,123.0669,410.6,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1
660,24500,24500,24500.0,60,11.48,538.58,4.0,20.0,5.0,1,80000.0,2,5.0,0.0,10.74,0.0,0.0,10.0,0.0,10765,57.9,15.0,0.0,0.0,27131.568822749,27131.57,24500.0,2631.57,0.0,0.0,0.0,21222.82,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
661,3000,3000,3000.0,36,15.99,105.46,3.0,15.0,4.0,0,41000.0,2,5.0,0.0,29.27,0.0,1.0,11.0,1.0,15889,70.9,43.0,0.0,0.0,3374.9823163927003,3374.98,3000.0,374.98,0.0,0.0,0.0,2428.5,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1
662,12000,12000,12000.0,36,12.99,404.27,3.0,18.0,0.0,0,35000.0,0,3.0,1.0,22.48,0.0,0.0,11.0,0.0,7666,27.6,15.0,0.0,0.0,2812.57,2812.57,1984.1,828.47,0.0,0.0,0.0,404.27,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
663,30000,30000,30000.0,60,26.3,903.55,1.0,5.0,11.0,1,70000.0,1,4.0,0.0,31.92,0.0,1.0,19.0,1.0,17619,43.0,52.0,24645.22,24645.22,16154.32,16154.32,5354.78,10799.54,0.0,0.0,0.0,903.55,0.0,1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1
664,25000,15900,12000.0,60,17.43,398.85,1.0,5.0,5.0,2,85000.0,2,5.0,1.0,7.88,2.0,3.0,6.0,0.0,14985,64.9,24.0,0.0,0.0,17248.387004952,13017.65,15900.0,1348.39,0.0,0.0,0.0,15259.91,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
665,16000,11200,11000.0,60,9.62,235.88,4.0,22.0,5.0,1,175000.0,1,5.0,13.0,6.73,0.0,2.0,11.0,0.0,24530,38.0,50.0,0.0,0.0,13703.9369539782,13459.22,11200.0,2503.94,0.0,0.0,0.0,5007.19,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
666,25000,16050,16050.0,60,19.03,416.62,1.0,8.0,11.0,0,50400.0,1,5.0,0.0,20.67,0.0,0.0,10.0,0.0,12112,61.5,26.0,0.0,0.0,23827.660003111207,23827.66,16050.0,7777.66,0.0,0.0,0.0,1327.84,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
667,25000,24125,24125.0,36,14.83,834.3,2.0,12.0,2.0,1,146000.0,1,5.0,3.0,6.24,1.0,0.0,13.0,0.0,100030,10.9,16.0,0.0,0.0,30055.9010574843,30055.9,24125.0,5930.9,0.0,0.0,0.0,843.95,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
668,7000,7000,7000.0,36,9.8,225.22,4.0,22.0,2.0,1,115000.0,2,5.0,4.0,12.94,0.0,0.0,15.0,0.0,47662,69.1,22.0,0.0,0.0,8118.445649066801,8118.45,7000.0,1103.45,15.0,0.0,0.0,470.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
669,7500,5000,418.40090266589897,36,11.03,163.77,3.0,19.0,11.0,1,60000.0,0,5.0,13.0,10.94,1.0,1.0,6.0,0.0,20066,88.1,17.0,0.0,0.0,5895.487120103899,426.55,5000.0,895.49,0.0,0.0,0.0,164.47,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
670,22000,15500,14971.178622691266,36,10.38,502.92,4.0,24.0,7.0,1,150000.0,0,5.0,0.0,14.51,0.0,2.0,13.0,0.0,34740,64.1,63.0,0.0,0.0,18062.748963273898,17375.34,15499.99,2562.75,0.0,0.0,0.0,2485.33,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
671,11500,7650,7103.83695646812,36,7.51,238.0,5.0,26.0,0.0,0,24000.0,0,5.0,2.0,18.45,0.0,1.0,7.0,0.0,12105,37.8,15.0,0.0,0.0,8554.0500684615,7939.15,7650.0,904.05,0.0,0.0,0.0,1198.46,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
672,6000,3525,2102.2465084728587,36,13.55,119.71,2.0,11.0,3.0,0,38500.0,0,2.0,0.0,10.91,0.0,1.0,6.0,0.0,3513,92.4,25.0,0.0,0.0,4308.115800414798,2535.6,3524.99,783.12,0.0,0.0,0.0,2.59,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
673,24000,19850,19825.0,60,16.77,490.88,2.0,13.0,0.0,1,74000.0,1,5.0,0.0,22.12,0.0,1.0,9.0,0.0,30643,66.8,30.0,0.0,0.0,29388.6699227375,29351.66,19850.0,9538.67,0.0,0.0,0.0,2390.27,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
674,23000,23000,23000.0,36,6.89,709.02,5.0,27.0,2.0,1,75000.0,2,5.0,0.0,22.16,0.0,1.0,9.0,0.0,6472,12.3,15.0,0.0,0.0,25502.968624686,25502.97,23000.0,2502.97,0.0,0.0,0.0,2815.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
675,8000,8000,8000.0,36,11.99,265.68,4.0,20.0,5.0,1,32000.0,2,5.0,0.0,21.31,0.0,1.0,8.0,0.0,5813,42.1,15.0,0.0,0.0,9056.131870089,9056.13,8000.0,1056.13,0.0,0.0,0.0,5076.26,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
676,30000,18850,18575.0,36,12.12,627.18,4.0,22.0,11.0,1,85000.0,1,5.0,0.0,13.27,0.0,0.0,14.0,0.0,36459,73.1,33.0,0.0,0.0,21766.442189824906,21448.89,18850.0,2916.44,0.0,0.0,0.0,9857.13,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
677,15000,11100,10975.0,60,9.25,231.77,4.0,23.0,9.0,1,60000.0,1,5.0,13.0,14.39,0.0,2.0,9.0,0.0,1800,9.8,31.0,0.0,0.0,13895.390020127199,13738.91,11100.0,2795.39,0.0,0.0,0.0,930.69,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
678,15000,15000,15000.0,36,11.98,498.08,4.0,20.0,11.0,1,68500.0,2,4.0,3.0,26.73,0.0,0.0,18.0,0.0,42697,55.2,31.0,11355.97,11355.97,4970.82,4970.82,3644.03,1326.79,0.0,0.0,0.0,498.08,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
679,18000,11700,11098.757264928789,36,5.79,354.83,5.0,28.0,3.0,1,80000.0,1,5.0,5.0,3.19,0.0,0.0,7.0,0.0,5626,7.0,12.0,0.0,0.0,12513.9856121417,11830.53,11700.0,813.99,0.0,0.0,0.0,4072.01,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
680,12800,12800,12800.0,60,13.99,297.77,3.0,17.0,1.0,1,92360.0,1,4.0,13.0,22.61,1.0,1.0,8.0,0.0,9418,76.6,33.0,7710.06,7710.06,8655.18,8655.18,5089.94,3565.24,0.0,0.0,0.0,297.77,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
681,2500,2500,2500.0,36,6.08,76.15,5.0,28.0,1.0,0,39000.0,0,5.0,0.0,34.56,0.0,1.0,14.0,0.0,2909,12.2,16.0,0.0,0.0,2584.7413915496,2584.74,2500.0,84.74,0.0,0.0,0.0,524.93,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
682,10000,10000,10000.0,36,12.74,335.69,3.0,19.0,11.0,0,49000.0,0,4.0,5.0,3.7,1.0,0.0,16.0,0.0,2289,8.8,20.0,3168.87,3168.87,8720.86,8720.86,6831.13,1889.73,0.0,0.0,0.0,335.69,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
683,10000,10000,10000.0,36,7.62,311.62,5.0,27.0,4.0,0,85000.0,1,5.0,0.0,19.22,0.0,0.0,10.0,0.0,16727,54.5,26.0,0.0,0.0,11218.062050050801,11218.06,10000.0,1218.06,0.0,0.0,0.0,311.36,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
684,15000,10025,5025.0,36,6.17,305.76,5.0,27.0,8.0,1,100000.0,2,5.0,9.0,20.28,0.0,1.0,11.0,0.0,9905,33.0,33.0,0.0,0.0,10127.12,5076.35,10025.0,102.12,0.0,0.0,0.0,0.97,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
685,8000,7975,7761.382475121198,36,5.79,241.86,5.0,28.0,6.0,1,35000.0,1,5.0,0.0,12.48,0.0,1.0,8.0,0.0,8481,36.4,18.0,0.0,0.0,8655.5410720715,8418.52,7975.0,680.54,0.0,0.0,0.0,2405.84,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
686,10500,6725,6700.0,36,6.17,205.11,5.0,27.0,3.0,0,50000.0,0,5.0,0.0,15.48,0.0,0.0,7.0,0.0,11048,49.7,18.0,0.0,0.0,7323.675255100699,7296.45,6725.0,598.68,0.0,0.0,0.0,709.42,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
687,4200,4200,4200.0,36,10.49,136.5,4.0,23.0,6.37403400309119,1,64000.0,2,5.0,0.0,17.25,4.0,3.0,12.0,0.0,12212,42.0,38.0,0.0,0.0,4754.3452265354,4754.35,4200.0,539.35,15.0000000385,0.0,0.0,2421.3,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
688,24000,24000,24000.0,60,15.61,578.68,2.0,14.0,1.0,0,100000.0,1,5.0,0.0,6.62,0.0,1.0,7.0,0.0,1139,4.8,8.0,0.0,0.0,32136.9713888791,32136.97,24000.0,8136.97,0.0,0.0,0.0,2246.12,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
689,14400,11250,11050.0,60,10.75,243.21,4.0,23.0,5.0,1,56000.0,0,3.0,13.0,18.06,0.0,0.0,7.0,0.0,2464,15.7,23.0,0.0,0.0,5250.179999999989,5156.84,2612.64,1087.31,44.89351970663,1505.34,330.1434,245.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
690,35000,22600,22600.0,60,11.49,496.92,4.0,21.0,3.0,1,170000.0,2,5.0,0.0,11.04,0.0,0.0,8.0,0.0,3934,27.7,50.0,0.0,0.0,29815.1578075869,29815.16,22600.0,7215.16,0.0,0.0,0.0,496.87,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
691,10000,6000,700.0,36,8.7,189.97,4.0,24.0,3.0,0,24000.0,0,5.0,0.0,19.45,0.0,2.0,3.0,0.0,5405,40.0,19.0,0.0,0.0,6778.258741680501,790.8,6000.0,778.26,0.0,0.0,0.0,3.94,0.0,1,0,0.0,0.0,0.0,0.044673539518900345,0.0,0,0,0,0
692,18500,15775,15775.0,60,10.65,340.24,4.0,23.0,11.0,2,40000.0,1,5.0,0.0,26.34,0.0,0.0,8.0,0.0,8,0.1,27.0,0.0,0.0,18898.1445290674,18898.14,15775.0,3123.14,0.0,0.0,0.0,7374.76,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
693,25000,16725,16261.322248476192,60,11.49,367.75,4.0,21.0,11.0,1,125000.0,1,5.0,4.0,11.37,0.0,0.0,9.0,0.0,12676,32.9,32.0,0.0,0.0,21013.322777542297,20341.98,16725.0,4288.32,0.0,0.0,0.0,8553.48,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
694,35000,21825,21326.76996452304,60,19.69,574.48,1.0,5.0,11.0,1,65000.0,1,5.0,0.0,18.06,1.0,0.0,8.0,0.0,6074,31.6,26.0,0.0,0.0,34130.760022148505,32933.2,21825.0,12305.76,0.0,0.0,0.0,5406.76,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
695,12000,12000,12000.0,36,12.29,400.24,3.0,19.0,6.0,0,57000.0,0,5.0,0.0,18.86,0.0,0.0,16.0,0.0,15481,67.0,65.0,0.0,0.0,14153.856017336799,14153.86,12000.0,2153.86,0.0,0.0,0.0,4931.73,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
696,25000,3975,3925.0,36,16.63,141.0,1.0,6.0,11.0,0,96000.0,1,5.0,0.0,18.46,0.0,0.0,11.0,0.0,39502,87.6,19.0,0.0,0.0,5075.6743164185,5011.83,3975.0,1100.67,0.0,0.0,0.0,152.06,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
697,20000,20000,20000.0,36,11.06,655.35,4.0,22.0,6.37403400309119,2,54248.0,2,4.0,0.0,24.18,0.0,1.0,8.0,0.0,21545,85.0,23.0,17601.1,17601.1,3252.17,3252.17,2398.9,853.27,0.0,0.0,0.0,655.35,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
