id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,35000,26575,26575.0, 60 months,18.39,680.49,E,E2,Zurich NA,6 years,MORTGAGE,125000.0,Verified,Sep-2011,Fully Paid,n,,  Borrower added on 09/06/11 > I plan to use these funds to consolidate credit cards and to pay off medical bills. I am always on time with my payments and wil most likely pay this loan off in less time than requested. My job is highly secure.<br/>,debt_consolidation,Consolidation,301xx,GA,8.72,0.0,Apr-1993,0.0,,,15.0,0.0,27133,81.7,35.0,f,0.0,0.0,28955.3540103045,28955.35,26575.0,2380.35,0.0,0.0,0.0,Mar-2012,25556.89,,Jun-2014,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14400,11200,11200.0, 60 months,11.49,246.27,B,B4,ITC Formosa Plastics,3 years,RENT,45000.0,Source Verified,Sep-2011,Charged Off,n,,  Borrower added on 09/11/11 > Hello!  This money will be used to consolidate some high interest credit cards and also to pay some medical bills from a new addition to our family. I have a very steady job with no intentions of any change. I am currently paying at least $ 500 per month for credit card payments and this money will now be used to pay my Lending Club loan.  Iplease let me know if you have any other questions. Thank you!<br/>,credit_card,credit card consolidation,193xx,PA,16.69,0.0,Nov-1994,0.0,36.0,,8.0,0.0,11530,45.4,23.0,f,0.0,0.0,10221.5,10221.5,6487.65,3062.51,15.0,656.34,118.14119999729999,Dec-2014,738.35,,Oct-2016,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,32000,27000,27000.0, 60 months,13.49,621.13,C,C2,Friedkin Companies Inc.,3 years,MORTGAGE,120000.0,Verified,Sep-2011,Charged Off,n,,"  Borrower added on 08/29/11 > I recently had to use my credit card to cover a loved one's medical expenses that had no insurance.  Please help me with this loan at a lower interest rate so I can get this paid off in this lifetime.<br/>null Borrower added on 09/05/11 > I will use this loan to pay off American Express balance.  I have already paid off all other credit cards so the only payments I will have to make each month is my mortgage payment, car lease and the payments to Lending Club.  I have been at my job 3 years doing the same accounting work for 34+ years.  I always pay my bills on time.<br/> Borrower added on 09/10/11 > If you can please help me with this loan, I will pay it all back much quicker than the full term.<br/>null",credit_card,Pay Off American Express,770xx,TX,17.25,0.0,Feb-1993,4.0,,,14.0,0.0,1503,12.8,25.0,f,0.0,0.0,14087.36,14087.36,4046.95,3390.05,0.0,6650.36,1014.2423999931,Sep-2012,621.13,,Oct-2016,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28000,20225,20200.0, 60 months,11.99,449.8,B,B5,DACM Project Management,1 year,MORTGAGE,128000.0,Verified,Sep-2011,Fully Paid,n,,"  Borrower added on 08/22/11 > I have been paying down credit cards with rates from 14.99-18.99%. The purpose of this loan is to condsolidate approximate $1,000 minimum monthly payments (that I have never been late on) into a single payment of less $700. I am also concerned that rates will increase before I have the debt paid off and am looking to lock in a rate and therefore the payment.<br/> Borrower added on 08/22/11 > I am looking to replace credit cards with rates from 14.99%-18.99% and total minimum payments of over $1,000 (that I have never been late on) for a fixed rate and monthly payment of less than $700.<br/>",credit_card,Credit Card Consolidation,913xx,CA,16.04,1.0,Mar-1988,0.0,16.0,,12.0,0.0,77181,56.1,37.0,f,0.0,0.0,25331.8767731648,25300.56,20225.0,5106.88,0.0,0.0,0.0,May-2014,11407.05,,May-2014,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,24375,24075.0, 60 months,10.99,529.86,B,B3,Ozark Electric Coop,10+ years,MORTGAGE,75000.0,Verified,Sep-2011,Fully Paid,n,,  Borrower added on 08/29/11 > I would like to consolidate all my credit card debit for convenience  in to one payment<br/> Borrower added on 08/31/11 > I have a very stable job and have work in the electrical profession for 20 plus yrs. I have always paid my bills on time for the past 20 plus yrs. Thank You for your time and consideration!<br/>,credit_card,Credit Card loan,657xx,MO,13.65,0.0,Feb-1996,0.0,,,12.0,0.0,43545,49.3,31.0,f,0.0,0.0,27621.8149574192,27281.85,24375.0,3220.32,26.48999995016,0.0,0.0,Jan-2013,19657.51,,Feb-2013,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,24350,24325.0, 60 months,18.79,628.85,E,E3,Walmart,10+ years,MORTGAGE,124500.0,Verified,Sep-2011,Charged Off,n,,,other,Other loan ,891xx,NV,24.49,0.0,Jul-2000,3.0,,85.0,17.0,1.0,12167,38.4,18.0,f,0.0,0.0,8148.030000000002,8139.72,2941.94,3963.97,0.0,1242.12,12.0,Aug-2012,628.85,,Oct-2016,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,19200,17450,17425.0, 60 months,16.49,428.91,D,D3,Universal American Corporation,4 years,MORTGAGE,135000.0,Verified,Sep-2011,Fully Paid,n,,,small_business,Business Startup,731xx,OK,15.09,0.0,Jan-2000,1.0,,,13.0,0.0,31937,80.2,42.0,f,0.0,0.0,25409.280073216898,25372.88,17450.0,7959.28,0.0,0.0,0.0,Oct-2015,4821.6,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,27000,21500,21475.0, 60 months,18.39,550.54,E,E2,Castle Family Health Centers,10+ years,RENT,73992.0,Verified,Sep-2011,Charged Off,n,,"  Borrower added on 08/31/11 > 1.Monthy expenses $ 4,300.00 including Credit Card Debt.<br/><br/>2. High revolving debt is due to only able to make minimum payment high interest rates  keeps the debt entrapment. Most of the monthly payment is applied to <br/>the interest. <br/>   <br/>Interest rate  run 28% to 31.99%<br/><br/>Outstanding Debt(credit Cards, School Loans,)<br/>7 credit card and two school loans $27,142.13<br/>Monthly payments  $1047.81<br/><br/>The plans are to pay all of  the high interest cards and loans.  <br/><br/>Instead of paying over 100% in interest and making several different payments each month, One loan will allow me to breath. The roller coaster of interest will come to a halt.  <br/><br/>Please consider my request. Thank you<br/>",debt_consolidation,Debt Consolidation ,953xx,CA,10.28,0.0,Feb-2002,0.0,27.0,,11.0,0.0,14562,62.8,23.0,f,0.0,0.0,22396.33,22370.29,11283.33,9634.11,0.0,1478.89,265.6457999943,Dec-2014,550.54,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,25150,25125.0, 60 months,11.49,552.99,B,B4,Hewlett-Packard,10+ years,MORTGAGE,144000.0,Verified,Sep-2011,Fully Paid,n,,"  Borrower added on 08/29/11 > Major purchase loan<br/>null Borrower added on 08/30/11 > Increase the value of my home with exterior paint, roof and landscaping<br/>",major_purchase,Major Purchase,601xx,IL,2.92,0.0,Sep-1996,0.0,42.0,,6.0,0.0,5074,28.5,29.0,f,0.0,0.0,33179.2300200687,33146.25,25150.0,8029.23,0.0,0.0,0.0,Sep-2016,552.82,,Oct-2016,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,23100,23075.0, 60 months,12.99,525.48,C,C1,Tasc,8 years,MORTGAGE,80004.0,Verified,Sep-2011,Fully Paid,n,,,debt_consolidation,Debt Consolidation,014xx,MA,9.06,0.0,Jan-1989,1.0,,,8.0,0.0,21747,58.0,21.0,f,0.0,0.0,31555.430043126704,31521.28,23100.0,8455.43,0.0,0.0,0.0,Oct-2016,525.3,,Sep-2018,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,22600,22600.0, 60 months,11.49,496.92,B,B4,,3 years,MORTGAGE,170000.0,Source Verified,Sep-2011,Fully Paid,n,,  Borrower added on 08/30/11 > business<br/>,debt_consolidation,business,456xx,OH,11.04,0.0,Feb-1996,0.0,56.0,,8.0,0.0,3934,27.7,50.0,f,0.0,0.0,29815.1578075869,29815.16,22600.0,7215.16,0.0,0.0,0.0,Sep-2016,496.87,,Jan-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,16375,16125.0, 60 months,10.59,352.7,B,B2,Excalibur Exhibits,7 years,MORTGAGE,88000.0,Source Verified,Sep-2011,Fully Paid,n,,,debt_consolidation,Hit Pay Off,773xx,TX,19.01,0.0,Nov-1994,0.0,54.0,,12.0,0.0,8935,22.6,30.0,f,0.0,0.0,20709.0800203663,20392.91,16375.0,4334.08,0.0,0.0,0.0,Mar-2015,6272.64,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,14850,14846.64262609527, 60 months,18.39,380.26,E,E2,Millercoors,10+ years,MORTGAGE,117000.0,Verified,Sep-2011,Fully Paid,n,,,debt_consolidation,Debt Consolidation Loan,317xx,GA,21.24,0.0,Oct-1990,0.0,66.0,,8.0,0.0,62785,93.1,20.0,f,0.0,0.0,21747.280031725903,21739.6,14850.0,6897.28,0.0,0.0,0.0,Jan-2015,6918.45,,Nov-2018,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,19700,19175.0, 60 months,10.99,428.23,B,B3,"Cokinos, Bosien & Young, P.C.",10+ years,RENT,165000.0,Verified,Sep-2011,Fully Paid,n,,"  Borrower added on 08/27/11 > Within my profession I am regularly involved in business transactions and my credit is of paramount importance to me.  The debt I am consolidating accrued as a result of a family relocation.<br/><br/>Thank you for your consideration.<br/> Borrower added on 08/28/11 > The following are the balances, monthly payments and interest rate information.<br/><br/>Visa                       $3451           $76     <br/>Visa                       $9100           $180 <br/>MasterCard             $2438           $38 <br/>MasterCard             $7628           $190 <br/>MasterCard             $7700           $132 <br/><br/>Interest rates range between as low as seven percent to the highest of approximately ten percent.  Even though the requested loan would be at a higher interest rate in a couple instances, the security of terms and an interest rate not subject to change outweigh the additional marginal cost.<br/><br/>Further, please know that these balances arose, in the majority, from unanticipatable expenses for medical care that will now be avoided via my family's relocation that included my joining a new firm with health coverage more favorable to my family's circumstances.  Additionally, our new residence is in a state and locality with a much more favorable cost of living.<br/><br/>My total debt to income ratio (based on my professional employment and very favorable cost of living in our new state of residence) places total obligations accounting for these card payments and regular monthly expenses (including rental home, utilities, vehicles and life, disability, liability and umbrella insurance) at well less than one-third of income.<br/><br/>Thank you.<br/>",credit_card,Credit Consolidation,770xx,TX,15.48,0.0,Nov-1990,0.0,,,13.0,0.0,23672,41.2,46.0,f,0.0,0.0,21240.3656096845,20674.32,19700.0,1540.37,0.0,0.0,0.0,Jun-2012,17822.54,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,27125,27100.0, 60 months,16.49,666.72,D,D3,Sunbelt Controls Inc.,3 years,RENT,98000.0,Verified,Sep-2011,Fully Paid,n,,"  Borrower added on 08/27/11 > Funds will be used for:<br/>-Consolidating credit card debt in order to keep balances at zero and having monthly payments to the loan reduce my debt instead of paying minimum payments to credit cards and keeping debt at the same level.<br/>-Painting interior of home.<br/><br/>Job stability is very good. Company has finally hired 2 people in the last 2 months due to high work load for the past 1.5 years. This stability at work provides security in being able to make monthly payments on time.<br/><br/>I have allocated $1000 a month for payment of this loan and plan on paying it off quicker than the 60 months. If there is a month I have to use the extra money for other household items I can still pay the minimum amount due every month.<br/> Borrower added on 09/02/11 > Credit Cards:<br/>1. $24,000 balance - 29.99% - $770 minimum monthly payment<br/><br/>2. $3,0000 balance - 15.24% - $57 minimum monthly payment<br/><br/>3. $2,300 balance - 0% (will go up to 24% in 2 weeks) - $30 minimum monthly payment at 0%<br/><br/>4. $1,680 balance - 19.6% - $46 minimum monthly payment<br/><br/>(Money will be used to pay off these balances)<br/><br/>Personal Loan -<br/><br/>1. $13,840 - 13.99% - $618 monthly payment<br/><br/>Motorcycle Loan -<br/><br/>1. $5,700 - 6.49% - $156 monthly payment<br/> Borrower added on 09/02/11 > Rent - $1795<br/><br/>Utilities - $300<br/><br/>Cell Phone - $200<br/><br/>Insurance - $500<br/><br/>Food - $400<br/>",debt_consolidation,Debt Consolidation Loan,951xx,CA,20.49,0.0,Apr-1992,0.0,,,10.0,0.0,30199,59.9,32.0,f,0.0,0.0,40002.3000476477,39965.43,27125.0,12877.3,0.0,0.0,0.0,Sep-2016,665.82,,Oct-2017,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,19000,12250,12250.0, 60 months,10.99,266.29,B,B3,Honda Performance Development,10+ years,MORTGAGE,75000.0,Not Verified,Sep-2011,Charged Off,n,,  Borrower added on 08/27/11 > I plan to use this money to pay down my credit card they raised my interest %8.00 so I cut my card up.I have never been late on my payments.I have worked for Honda for 14 years now.<br/>,credit_card,credit card loan,935xx,CA,14.83,0.0,Apr-1992,0.0,,,7.0,0.0,39025,64.8,28.0,f,0.0,0.0,8956.08,8956.08,5279.23,2688.88,0.0,987.97,9.6738000036,Mar-2014,266.29,,Oct-2016,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,33950,21850,21825.0, 60 months,9.99,464.15,B,B1,,,MORTGAGE,50000.0,Verified,Sep-2011,Fully Paid,n,,,debt_consolidation,Peace of Mind,342xx,FL,16.56,0.0,Sep-1979,0.0,,,8.0,0.0,11910,42.4,21.0,f,0.0,0.0,26852.0663685424,26821.34,21850.0,5002.07,0.0,0.0,0.0,Oct-2014,10147.63,,Oct-2014,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13250,9125,9100.0, 60 months,11.49,200.64,B,B4,SUNSHINE STATE FEDERAL SAVINGS,10+ years,MORTGAGE,36000.0,Verified,Sep-2011,Charged Off,n,,  Borrower added on 08/26/11 > I USING THIS TO PAY OFF MY CREDIT CARDS AND MAKE ONE PAYMENT AND GET THEM PAID OFF I HAVE BEEN AT MY JOB FOR OVER 17 YEARS<br/> Borrower added on 08/27/11 > I have been at my residence also for 17 years and own my house/has mortgage which is low.<br/>,credit_card,Credit Card Loan,335xx,FL,25.53,0.0,Aug-1994,0.0,,,14.0,0.0,27349,68.4,34.0,f,0.0,0.0,2207.04,2201.03,1292.1,914.76,0.0,0.18,0.0,Sep-2012,25.74,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14000,10850,10700.0, 60 months,9.99,230.48,B,B1,East Penn Manufacturing,10+ years,MORTGAGE,72000.0,Not Verified,Sep-2011,Fully Paid,n,,  Borrower added on 09/01/11 > I am using the loan mostly to pay off debt but also for some home improvement. I have a good credit history of paying bills on time. I work for an automotive and industrial battery manufacturer that is in demand. I have been with this company for more than 17 years.<br/>null,debt_consolidation,debt consolidation,195xx,PA,9.42,0.0,Jun-1987,3.0,,,10.0,0.0,8802,29.9,18.0,f,0.0,0.0,13119.3687785852,12938.0,10850.0,2269.37,0.0,0.0,0.0,May-2014,5982.88,,May-2017,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,14400,14400.0, 60 months,11.49,316.63,B,B4,Comcast Cable ,6 years,RENT,85000.0,Verified,Sep-2011,Charged Off,n,,"I have applied for this loan in order to consolidate debt. I have been with the same employer for 6+ years, same address 7+ years, and I have not missed/been late on any bill for 8+ years. If you have any questions please feel free to ask.",debt_consolidation,Debt Consolidation ,031xx,NH,20.94,0.0,Jan-2001,0.0,,,10.0,0.0,8656,31.2,35.0,f,0.0,0.0,9914.14,9914.14,4760.77,2838.17,0.0,2315.2,416.7036,Oct-2013,57.84,,Oct-2016,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,22000,14800,14775.0, 60 months,13.49,340.47,C,C2,"Crowe Horwath, LLP",< 1 year,MORTGAGE,84400.0,Verified,Sep-2011,Fully Paid,n,,"  Borrower added on 08/26/11 > This loan is to pay off high-interest credit cards and then to close those accounts.<br/>null Borrower added on 08/31/11 > Poor financial decisions were made 10 years ago. I have since paid off about half of my debt and increased my credit score significantly. Despite these facts, my creditors are unwilling to negotiate a change in interest. Therefore, I am trying to pay off these cards with this loan and live debt free in the future.<br/>",debt_consolidation,Debt Consolidation,762xx,TX,21.31,0.0,Jan-1998,0.0,79.0,,15.0,0.0,9004,84.1,25.0,f,0.0,0.0,19541.128601065702,19508.12,14800.0,4741.13,0.0,0.0,0.0,Nov-2014,6961.65,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,20350,20350.0, 60 months,18.79,525.55,E,E3,Department of Veterans Affairs,5 years,MORTGAGE,150000.0,Source Verified,Sep-2011,Fully Paid,n,,"  Borrower added on 08/26/11 > Consolidate debts to have more available funds to pay on other debts.  Always strive to pay bills on time.  Totally committed to full filling all obligations which is evident having served 20 yrs in military.  Excellent ratings on job performances in military and civilian positions.  Job very stable and no issues with repaying debt. Excellent rating as being a consistent tither.  Very faithful and dedicated to doing right by paying my tithes and offerings.<br/> Borrower added on 08/26/11 > I feel my job is pretty stable because I'm employed with the federal government and we provide services for our Veterans.<br/> Borrower added on 08/27/11 > Wipe out debts to be in a better position to become more of a lender than a borrower. Passionate about helping others and being a giver.<br/> Borrower added on 08/30/11 > I really need a chance to start fresh by eliminating my debts.  I wish I had made wiser decisions in the past, but I am committed to getting my finances back on track. Definitely have learned from my mistakes and don't plan to make those same mistakes in the future.<br/> Borrower added on 08/30/11 > Known by peers and co-workers to be trustworthy, loyal, and dependable.<br/>",debt_consolidation,Wipe Out Debts,301xx,GA,2.62,1.0,Jul-1990,1.0,20.0,,9.0,0.0,12575,60.2,29.0,f,0.0,0.0,28705.7726524262,28705.77,20350.0,8355.77,0.0,0.0,0.0,Jul-2014,7880.95,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,22000,22000.0, 60 months,15.99,534.89,D,D2,Lockwood Advisors,4 years,RENT,58295.0,Verified,Sep-2011,Fully Paid,n,,"  Borrower added on 08/26/11 > I am in the process of purchasing an engagement ring.<br/> Borrower added on 08/26/11 > I am also going to consolidate $15,000 of my credit card debt.<br/> Borrower added on 09/08/11 > After all my fixed expenses including the $600 loan payment, I will have approximately $650 a month for miscellaneous expenses and savings.<br/>",wedding,Ring,191xx,PA,14.68,0.0,Dec-2002,1.0,,,6.0,0.0,8815,58.4,14.0,f,0.0,0.0,27463.067393256202,27463.07,22000.0,5463.07,0.0,0.0,0.0,Jul-2013,3263.12,,Jul-2013,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,17050,17025.0, 60 months,14.79,403.75,C,C4,"Alight, LLC",< 1 year,MORTGAGE,108000.0,Verified,Sep-2011,Charged Off,n,,"  Borrower added on 08/12/11 > Purpose of loan: <br/>This loan will be used to consolidate a couple of smaller loans (car and CC) into one monthly payment.<br/><br/>My financial situation: <br/>I am a good candidate for this loan because I am a hard worker. I have a good, stable job. I have never defaulted or missed a payment on any of my debts.<br/><br/><br/>Monthly expenses: <br/>Housing: $2,670<br/>Insurance: $150<br/>Car expenses: $300 (replaced with this loan)<br/>Utilities: $150<br/>Phone, cable, internet: $100<br/>Food, entertainment: $350<br/>Clothing, household expenses: $500<br/>Credit cards and other loans: $1000 (mostly student loans from grad school)<br/>Other expenses: $720 (Tithing)<br/> Borrower added on 08/15/11 > This loan, due to being one lower monthly payment, will free up an additional $700 in my budget.<br/>",debt_consolidation,Consolidate and Lower Monthly Payment,983xx,WA,20.62,0.0,May-1996,3.0,,,13.0,0.0,10572,34.2,39.0,f,0.0,0.0,4900.17,4893.0,2043.17,1986.63,0.0,870.37,8.25,Jul-2012,403.75,,Jun-2017,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,17450,17450.0, 60 months,16.49,428.91,D,D3,Infor,8 years,MORTGAGE,150000.0,Verified,Sep-2011,Fully Paid,n,,,medical,Medical,957xx,CA,16.82,0.0,Nov-1994,1.0,39.0,88.0,13.0,1.0,4648,41.5,28.0,f,0.0,0.0,25734.6800737431,25734.68,17450.0,8284.68,0.0,0.0,0.0,Sep-2016,428.99,,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,10500,10250.0, 60 months,10.99,228.25,B,B3,International Fund Services,4 years,RENT,70000.0,Source Verified,Sep-2011,Fully Paid,n,,  Borrower added on 08/23/11 > Thank you to everybody who is investing in me!!<br/>Thank you to everybody who is investing in me!!,credit_card,Thank You,088xx,NJ,20.44,0.0,Sep-1997,0.0,,,12.0,0.0,18914,27.7,24.0,f,0.0,0.0,13694.449996181398,13368.39,10500.0,3194.45,0.0,0.0,0.0,Sep-2016,227.69,,Jan-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
